_id,title,address,description,price,updated,size,area,owner,building_type,state,equipment,balcony,basement,elevator,barrier_free,floor,penb,terrace,city_part,city,street,building_state,floor_max,heating,locality,electricity,parking,gas,internet,annual_electricity,loggia,umistneni_objektu,doprava,voda,odpad,obcanska_vybavenost,id,garage,available_from,date_updated
https://www.prazskereality.cz/k-prodeji-velmi-slunny-a-svetly-byt-po-kompletni-rekonst-7376589.html,"Byt na prodej, 2+1, Praha 2 - Vinohrady","Praha 2 - Vinohrady, Máchova","Byt na prodej / 2+1 / 76 m2 - Byty na prodej typu 2+1 za nabídkovou cenu 11 800 000 Kč.
			Vybraná nemovitost - 2+1 se nachází v městské části Praha 2.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 76 m2.
		 Dostupné od 14.04.2021.K prodeji velmi slunný a světlý byt po kompletní rekonstrukci 2+1 o výměře 56m2  s balkonem a terasou celkem 19,5m2 v 5. a 6..patře domu s výtahem. Na podlahách dubové parkety a dlažba. Malá předsíňka  a schodiště se vstup do pokoje s balkonem druhé podlaží obývací pokoj s odděleným kuchyňským koutem,  koupelna se sprchovým koutem , WC a bidetem a technická místnosti s kombinovaným plynovým kotlem. Okna bytu směřují do světlého dvora. Dům i byt po kompletní rekonstrukci kolaudace proběhla na podzim roku 2012.  Lukrativní a velice žádaná lokalita v centru města s výbornou občanskou vybavenosti a infrastrukturou. Nedaleko tramvajová zastávka jen jednu stanici od metra Náměstí Míru.",11800000,09.04.2021,2+1,76,osobní,cihlová,po rekonstrukci,FALSE,TRUE,FALSE,TRUE,FALSE,6,G,TRUE,Vinohrady,Praha,Máchova,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/na-prodej-nove-zrekonstruovany-cihlovy-mezonetovy-byt-3--7376579.html,"Byt na prodej, 3+kk, Praha 5 - Smíchov","Praha 5 - Smíchov, 15 000, Plzeňská 488/39","Byt na prodej / 3+kk / 47 m2 - Byty na prodej typu 3+kk za nabídkovou cenu 8 412 000 Kč.
			Vybraná nemovitost - 3+kk se nachází v městské části Praha 5.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 47 m2.
		 Dostupné od 30.06.2021.Na prodej nově zrekonstruovaný cihlový mezonetový byt 3+kk, který se nachází v projektu který se právě realizuje, v širším centru Prahy, v ulici Plzeňská, byt se nachází ve 4. a 5. patře nově zrekonstruovaného domu s výtahem v osobním vlastnictví, o výměře 46,54 m2, balkonem 5,31m2 a sklepem 4,23 m2. Byt 3kk se skládá z obývacího pokoje s kuchyňským koutem, ložnicí a podkrovním patrem s pokojem . Dále je zde toaleta a koupelna se sprchovým koutem. ​ Celý tento projekt rekonstruovaných bytů se prodává ve standardu white-wall a obsahuje více nových bytových jednotek k prodeji. Tato lokalita - Smíchov je známá především kulturními památkami, jsou v blízkosti centra Prahy a s tím se pojí i perfektní dopravní dostupnost. Byt se nachází v lokalitě, která je klidnou a zároveň dynamickou částí Prahy. Co se týká komerční části a ostatních služeb, zastává svou roli nákupní centrum Zličín nebo nákupní centrum Nový Smíchov, v samotném okolí se také nachází mateřské školky, základní škola, nemocnice, pošta a restaurace. Díky své velmi žádané lokalitě se pyšní výbornou dopravní dostupností do samotného centra města a veškerá občanská vybavenost je ve velmi blízkém okolí. Ideální bydlení pro lidi, kteří milují přírodu a zároveň se nechtějí vzdát městského života.",8412000,09.04.2021,3+kk,47,osobní,smíšená,ve výstavbě,FALSE,TRUE,TRUE,FALSE,FALSE,5,G,FALSE,Smíchov,Praha,Plzeňská 488/39,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/prostorny-slunny-byt-3-kk-89-m2-po-kompletni-zdarile-rek-7247981.html,"Byt na prodej, 3+kk, Praha 1 - Staré Město","Praha 1 - Staré Město, Betlémská","Byt na prodej / 3+kk / 89 m2 - Byty na prodej typu 3+kk za nabídkovou cenu 16 890 000 Kč.
			Vybraná nemovitost - 3+kk.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 89 m2.
		Prostorný, slunný byt 3+kk (89 m2) po kompletní, zdařilé rekonstrukci  zachovávající určité původní  prvky,  se nachází ve čtvrtém patře kompletně zrenovované budovy s výtahem v klidné a romantické lokalitě s působivým geniem loci. Na romantické  atmosféře  slunného bytu dodávají okna poskytující působivé, romantické výhledy na střechy domů původní historické architektury přilehlého Betlémského náměstí.

Příjemná dispozice bytu  zahrnuje vstupní chodbu ze které je přístup do všech místností. Prostoru dominuje otevřený prostor obývacího pokoje s kuchyní a jídelnou, další dvě ložnice, koupelna a toaleta zvlášť. skleněnými výplněmi je zajímavě umístěná samostatná kuchyň s jídelnou s okny do vnitrobloku.

Vybavení zahrnuje kompletně vybavenou kuchyňskou linku v bílém designu, nové plovoucí podlahy v dekoru dřeva, vytápění plynovým kotlem Viessman, umístěným v koupelně, byt má zabezpečovací zařízení, domovní telefon, internetové připojení.
K dispozici nový výtah.
 
Prestižní adresa v centru Prahy, v srdci Starého města a mnoha vyhledávaných restaurací, barů, bohaté možnosti kulturního i společenského vyžití. Zároveň v těsné blízkosti významných historických památek. Zcela ojedinělou je nabídka v této lokalitě, která vyniká veškerou občanskou vybaveností a výbornou dopravní dostupností (jen pár minut chůze od zastávky tramvají a stanice metra Národní třída, Můstek a Staroměstská.)

Zajímavá investiční příležitost zajišťující dlouhodobě stabilní výnos, vzhledem k silné poptávce pro české i zahraniční klientely po nájemních bytech v této lokalitě. 

PENB: G (energetický štítek nedodán majitelem nemovitosti)

V současné situaci nabízíme běžné prohlídky s rouškou a rovněž zajišťujeme videoprohlídky v reálném čase přes WhatsApp, FaceTime, Messenger, Skype atd.

 ID nemovitosti HMA0867-0001.",16890000,09.04.2021,3+kk,89,osobní,cihlová,velmi dobrý,FALSE,FALSE,TRUE,TRUE,FALSE,5,,FALSE,Staré Město,Praha,Betlémská,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/luxusni-spickove-vybaveny-designovy-4kk-mezonetovy-byt-v-7360037.html,"Byt na prodej, 4+kk, Praha 4 - Hodkovičky","Praha 4 - Hodkovičky, 14 700, Na lysinách 551/34b","Byt na prodej / 4+kk / 200 m2 - Byty na prodej typu 4+kk za nabídkovou cenu 21 500 000 Kč.
			Vybraná nemovitost - 4+kk se nachází v městské části Praha 4.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 200 m2.
		Luxusní, špičkově vybavený designový 4kk mezonetový byt v 4. nadzemním podlaží moderní nízkoenergetické bytové rezidence v atraktivní části Prahy, v Hodkovičkách, zasazen do jedné z nejpříjemnějších pražských čtvrtí s velkým množstvím zeleně a docházkové vzdálenosti sportovních areálů a veřejné dopravy. Luxusní bytová rezidence splňuje svojí koncepcí požadavky na maximální estetické pojetí a na užitnou hodnotu kvalitní architektury.

Velkorysý otevřený prosklený prostor, kvalitní materiály a nadčasovost, to je charakteristika tohoto krásného bytu. Právě díky velkým proskleným plochám je byt slunný a vzdušný.

Společenská zóna bytu je tvořena velkorysým, proskleným obývacím pokojem s jídelním prostorem, designovou kuchyní a vstupem na jižně orientovanou terasu s výhledem do okolí. Privátní zóna v horním podlaží zahrnuje 3 ložnice (hlavní ložnice s en-suite koupelnou), koupelnu a galerii, kterou lze využít jako pracovnu.

K vysokému standardu vybavení patří třívrstvá dubová podlaha Scheucher, velkoplošná italská dlažba a celoplošné obklady Cerdisa, dřevěná francouzská okna, vyhřívané podlahy ve spodním podlaží a koupelnách, akusticky oddělená stěna v obývacím pokoji, designové osvětlení schodiště, komfortní a robustní markýza na terase.                 

Kupní cena zahrnuje sklep a vybavení vyobrazené na fotografiích. K bytu je možné dokoupit až 4 parkovací místa.

Tichá a vyhledávaná rezidenční lokalita obklopená zelení, s kompletními službami na dosah ruky, nabízí nespočet příležitostí zejména sportovního vyžití, výbornou dopravní obslužnost a dostupnost do centra. Zastávka MHD se spojením 7 minut ke stanici tramvaje se nachází přímo před domem. Skvělá dopravní obslužnost díky nedalekému napojení na Jižní spojku. Nedaleko od Žlutých lázní, plaveckého stadionu a přírodní památky Podolský profil.

Plocha interieru: 168 m2, Terasa: 32 m2

Energetická náročnost budovy: B

V současné situaci nabízíme běžné prohlídky s rouškou a rovněž zajišťujeme videoprohlídky v reálném čase přes WhatsApp, FaceTime, Messenger, Skype atd. ID nemovitosti VER0028-0001.",21500000,09.04.2021,4+kk,200,osobní,skeletová,novostavba,FALSE,FALSE,FALSE,TRUE,FALSE,4,,TRUE,Hodkovičky,Praha,Na lysinách 551/34b,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/rezervace-prostorny-svetly-byt-5-1-s-balkonem-zachovavaj-7230444.html,"Byt na prodej, 5+1, Praha 1 - Staré Město","Praha 1 - Staré Město, 11 000, Valentinská 56/11","Byt na prodej / 5+1 / 161 m2 - Byty na prodej typu 5+1 za nabídkovou cenu 28 500 000 Kč.
			Vybraná nemovitost - 5+1 se nachází v městské části Praha 1.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 161 m2.
		REZERVACE

Prostorný, světlý byt 5+1 s balkonem zachovávající původní architektonické prvky, včetně vysokých stropů s původními štuky k částečné renovaci s zcela novými špaletovými okny s izolačními dvojskly nacházející se ve 4. nadzemním podlaží pečlivě zrekonstruovaného historického činžovního domu s novým výtahem. Dům se nachází na jedné z nejprestižnějších pražských adres v luxusní lokalitě v minutové vzdálenosti od Staroměstského náměstí ve  Valentinské ulici s působivým geniem loci. 

Dispozice interiéru 5+1 zahrnuje  prostor  obývacího pokoje s balkonem, 4 pokoje, samostatnou kuchyň s orientací a výhledem do klidného vnitrobloku. Dále prostorná vstupní hala, spížka na potraviny, koupelna s vanou, samostatná toaleta zvlášť. Sklep.

Jedinečnou atmosféru příjemného a prostorného bytu s původními prvky dodávají vysoké stropy se štukovaným zdobením, původní parketové podlahy, nová špaletová okna s izolačními dvojskly a dvoukřídlé dveře. Vybavení bytu zahrnuje plynové vytápění. K bytu náleží sklep.

Prestižní adresa v centru Prahy, v samém srdci města a mnoha luxusních obchodů, vyhledávaných  kvalitních restaurací, bohaté možnosti kulturního i společenského vyžití. Zároveň v těsné blízkosti významných historických památek a je zcela ojedinělou nabídkou v této lokalitě.  

Lokalita zároveň vyniká veškerou občanskou vybaveností a výbornou dopravní obslužností (jen pár minut chůze od zastávky tramvají a stanice metra Staroměstská přímo za rohem.

Pro běžný život je výhodou také blízkost potravin, pošty nebo lékárny. V pěším dosahu je několik škol včetně Univerzity Karlovy či taneční konzervatoře. Díky blízkému Alšovu nábřeží s parkovou úpravou a Starému židovskému hřbitovu je v místě také dostatek zeleně, jen 2 minuty jízdy tramvají začínají Letenské sady.

Zajímavá investiční příležitost zajišťující dlouhodobě stabilní výnos, vzhledem k stále trvající poptávce pro české i zahraniční klientely po nájemních bytech v této prestižní a žádané lokalitě.

Energetická náročnost budovy: G (nebyla sdělena vlastníkem nemovitosti)
 ID nemovitosti HMA0850-0001.",28500000,09.04.2021,5+1,161,osobní,cihlová,po rekonstrukci,TRUE,TRUE,TRUE,TRUE,FALSE,4,,FALSE,Staré Město,Praha,Valentinská 56/11,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/utulny-moderni-byt-1-kk-s-terasou-9-8m2-s-orientaci-na-s-7376366.html,"Byt na prodej, 1+kk, Praha 8 - Libeň","Praha 8 - Libeň, náměstí Dr. Václava Holého","Byt na prodej / 1+kk / 44 m2 - Byty na prodej typu 1+kk za nabídkovou cenu 5 920 000 Kč.
			Vybraná nemovitost - 1+kk.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 44 m2.
		 Dostupné od 09.04.2021.Útulný moderní byt 1+kk s terasou (9,8m2), s orientací na sever, o celkové obytné ploše 31,7m2, je situován v šestém a posledním patře zrekonstruovaného funkcionalistického domu s výtahem, v oblíbené rezidenční lokalitě Libeň na Praze 8, náměstí Dr. Václava Holého.
Byt dispozičně nabízí vstupní chodbu, prostorný obývací pokoj s místem pro kuchyni a vstupem na terasu a koupelnu. K bytu náleží sklepní kóje (3m2).
Klidná rezidenční lokalita v blízkosti řeky Rokytky nabízí komfortní bydlení s veškerou občanskou vybaveností - fitness, obchody, restaurace, lékárny, školy, ale i parky (v blízkosti například Thomayerovy sady). Perfektní dostupnost MHD - stanice metra B Palmovka pouze 450 metrů od domu, tramvajová zastávka Divadlo pod Palmovkou 130 metrů pěšky.
POZN.: Fotky jsou pouze vizualizace. Byt je prodáván ve standardu Shell&Core++ s připravenou skladbou podlahy a konstrukcemi příček.",5920000,09.04.2021,1+kk,44,osobní,cihlová,po rekonstrukci,FALSE,FALSE,TRUE,TRUE,FALSE,7,G,TRUE,Libeň,Praha,náměstí Dr. Václava Holého,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/prostorny-zrekonstruovany-byt-2-kk-o-celkove-obytne-plos-7376354.html,"Byt na prodej, 2+kk, Praha 8 - Libeň","Praha 8 - Libeň, náměstí Dr. Václava Holého","Byt na prodej / 2+kk / 44 m2 - Byty na prodej typu 2+kk za nabídkovou cenu 5 371 000 Kč.
			Vybraná nemovitost - 2+kk se nachází v městské části Praha 8.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 44 m2.
		 Dostupné od 09.04.2021.Prostorný zrekonstruovaný byt 2+kk, o celkové obytné ploše 42,1m2, je situován ve čtvrtém patře zrekonstruovaného funkcionalistického domu s výtahem, v oblíbené rezidenční lokalitě Libeň na Praze 8, náměstí Dr. Václava Holého.
Byt dispozičně nabízí vstupní chodbu, prostorný obývací pokoj s místem pro kuchyni, samostatnou ložnici a koupelnu. K bytu náleží sklepní kóje (2,4m2).
Klidná rezidenční lokalita v blízkosti řeky Rokytky nabízí komfortní bydlení s veškerou občanskou vybaveností - fitness, obchody, restaurace, lékárny, školy, ale i parky (v blízkosti například Thomayerovy sady). Perfektní dostupnost MHD - stanice metra B Palmovka pouze 450 metrů od domu, tramvajová zastávka Divadlo pod Palmovkou 130 metrů pěšky.
Byt je prodáván ve standardu Shell&Core++ s připravenou skladbou podlahy a konstrukcemi příček.",5371000,09.04.2021,2+kk,44,osobní,cihlová,po rekonstrukci,FALSE,FALSE,TRUE,TRUE,FALSE,5,G,FALSE,Libeň,Praha,náměstí Dr. Václava Holého,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/kompletne-zrekonstruovany-dle-architektonickeho-planu-ma-7360366.html,"Byt na prodej, 3+kk, Praha 1 - Malá Strana","Praha 1 - Malá Strana, 11 800, Valdštejnská 152/6","Byt na prodej / 3+kk / 120 m2 - Byty na prodej typu 3+kk za nabídkovou cenu 22 000 000 Kč.
			Vybraná nemovitost - 3+kk se nachází v městské části Praha 1.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 120 m2.
		Kompletně zrekonstruovaný (dle architektonického plánu Markéty Cajthamlové) půdní byt 3kk (120 m2) s moderním interiérem, malebnými výhledy ve 4. patře historického domu, s dobovou atmosférou ve vyjímečné lokalitě v Praze 1 na Malé Straně ve Valdštejnské ulici, s neopakovatelným geniem loci, v minutové vzdálenosti od nástupní stanice metra Malostranská.

Srdcem bytu 3kk je velkorysý otevřený prostor obývacího pokoje s kuchyní, jídelním prostorem a ložnicí, se samostatnou pracovnou s orientací do klidného vnitrobloku. Dále dvě koupelny, z nichž jedna je s vanou a druhá se sprchovým koutem, zádveří  botník, šatní skříň, věšák. V prvním podlaží další samostatná ložnice.

Kompletní vybavení klimatizačními jednotkami v obou podlažích, dřevěné podlahy, nová okna, kompletně vybavená kuchyňská linka v bílém designu. Dostatek vestavěných úložných prostor a šatních skříní, vybudovanými na míru. Vytápěná podlaha v koupelnách, množství vestavěných úložných prostor. K přívětivé atmosféře interiéru přispívají přiznané masivní trámy, jejichž černá barva příjemně kontrastuje s bílými plochami. Vytápění zajišťuje plynový kotel umístěný v bytě - etážové topení.

Dům stojí v jednosměrné ulici v půvabné lokalitě Malé Strany, nedaleko Zámeckých schodů. V bezprostředním dosahu se nacházejí nejpůsobivější místa staré Prahy  Pražský hrad, Karlův most nebo podhradí Pražského hradu s pečlivě upravenými šlechtickými zahradami. Zastávky tramvají jsou v krátké docházkové vzdálenosti, stejně jako stanice metra Malostranská ihned před domem. V okolí je široká nabídka restaurací a kaváren, ale také obchody, galerie, divadla.

V současné situaci nabízíme běžné prohlídky s rouškou a rovněž zajišťujeme videoprohlídky v reálném čase přes WhatsApp, FaceTime, Messenger, Skype atd.


 ID nemovitosti HMA0970-0001.",22000000,09.04.2021,3+kk,120,osobní,cihlová,velmi dobrý,TRUE,FALSE,FALSE,FALSE,FALSE,4,,FALSE,Malá Strana,Praha,Valdštejnská 152/6,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/moderni-prostorny-byt-2-1-s-orientaci-na-sever-zapad-a-j-7375185.html,"Byt na prodej, 2+1, Praha 5 - Hlubočepy","Praha 5 - Hlubočepy, Hlubočepská","Byt na prodej / 2+1 / 85 m2 - Byty na prodej typu 2+1 za nabídkovou cenu 6 331 000 Kč.
			Vybraná nemovitost - 2+1 se nachází v městské části Praha 5.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 85 m2.
		Moderní prostorný byt 2+1 s orientací na sever, západ a jih, o celkové obytné ploše 85,1 m2, je situován ve druhém patře nově zrekonstruovaného barokního zámečku Slovanka, v klidné rezidenční lokalitě Hlubočepy na Praze 5, v ulici Hlubočepská.
Byt je prodáván ve funkčním stavu s veškerými revizemi, plně vhodný k rekonstrukci. Dispozice bytu nabízí vstupní chodbu, prostorný obývací pokoj s místem na kuchyňský kout, dvě samostatné ložnice a koupelnu.
Byt se nachází v krásném historickém domě, jehož počátky sahají až do roku 1726. Zdobí ho mnoho dekorativních prvků, elegantních medailonků, ale také romantický areál se zdobenými terasami. Rezidenční lokalita Hlubočepy nabízí klidné a pokojné bydlení v blízkosti zeleně, které ale poskytuje veškerou občanskou vybavenost hlavního města. Nedaleko se nachází Dalejský potok, nebo také Barrandovské skály. Na dosah je mateřská či základní škola, ale také nákupní centrum Nový Smíchov, nabízející mnoho kaváren a restaurací. Skvělá dostupnost MHD - autobusová a tramvajová zastávka Hlubočepy v dochozí vzdálenosti, železniční stanice Praha - Hlubočepy jen pár minut autobusem.
Pozn.: přiložené fotografie jsou pouze vizualizací.",6331000,08.04.2021,2+1,85,osobní,cihlová,velmi dobrý,FALSE,FALSE,FALSE,FALSE,FALSE,3,G,FALSE,Hlubočepy,Praha,Hlubočepská,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/byt-1-1-s-balkonem-2-4m2-o-celkove-podlahove-plose-47-9--7375092.html,"Byt na prodej, 1+1, Praha 6 - Liboc","Praha 6 - Liboc, Za vokovickou vozovnou","Byt na prodej / 1+1 / 50 m2 - Byty na prodej typu 1+1 za nabídkovou cenu 5 892 000 Kč.
			Vybraná nemovitost - 1+1 se nachází v městské části Praha 6.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 50 m2.
		Byt 1+1 s balkonem (2,4m2) o celkové podlahové ploše 47,9 m, je orientovaný na severovýchod a umístěn ve druhém patře vilového domu, který je situován v klidné rezidenční lokalitě Liboc na Praze 6, ulice Za Vokovickou vozovnou.
Světlý byt se prodává bez vybavení a ve stávajícím stavu, který je ověřen všemi revizemi. Prodává se bez vybavení. Interiér dispozičně nabízí vstupní chodbu (5,3m2), prostornou ložnici (21,3m2), samostatnou kuchyni s obývacím prostorem (12,5m2), koupelnu (3,3m2), samostatnou toaletu a úklidovou místnost.
Rezidenční lokalita Liboc nabízí veškerou vybavenost pro klidné bydlení - přímo naproti vily se nachází oblíbený lesopark Divoká Šárka s Šáreckým potokem a vodní nádrží Džbán, nedaleko je také Obora Hvězda, archeologický park, ale také mnoho kaváren a restaurací. Byt je jen kousek od Evropské třídy s přímým přípojem na letiště. Výborná dostupnost MHD - tramvajová zastávka Vozovna Vokovice jen dvě minuty pěšky, autobusová zastávka Divoká Šárka jen tři minuty pěšky, stanice metra A Nádraží Veleslavín jen tři zastávky tramvají. Jednotka bude připravena k předání v 2Q 2021.",5892000,08.04.2021,1+1,50,osobní,cihlová,před rekonstrukcí,FALSE,TRUE,FALSE,FALSE,FALSE,3,G,FALSE,Liboc,Praha,Za vokovickou vozovnou,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/prostorny-svetly-byt-2-1-s-pochozi-strechou-57-2m2-orien-7375050.html,"Byt na prodej, 2+1, Praha 6 - Liboc","Praha 6 - Liboc, Za vokovickou vozovnou","Byt na prodej / 2+1 / 110 m2 - Byty na prodej typu 2+1 za nabídkovou cenu 6 680 000 Kč.
			Vybraná nemovitost - 2+1 se nachází v městské části Praha 6.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 110 m2.
		 Dostupné od 12.04.2021.Prostorný světlý byt 2+1 s pochozí střechou (57,2m2), orientovaný na severovýchod, o celkové obytné ploše 53m2, je situován v prvním patře krásné vily, v klidné rezidenční lokalitě Liboc na Praze 6, ulice Za Vokovickou vozovnou.
Světlý byt se prodává ve stávajícím stavu a bez vybavení. Interiér dispozičně nabízí vstupní chodbu (4,8m2), prostorný obývací pokoj (21,6m2), samostatně stojící kuchyň (11,8m2) se vstupem na pochozí střechu (57,2m2), ložnici (6,2m2), koupelnu (1,7m2) a oddělenou toaletu (2,7m2).
Rezidenční lokalita Liboc nabízí veškerou vybavenost pro klidné bydlení - přímo naproti vily se nachází oblíbený lesopark Divoká Šárka s Šáreckým potokem a vodní nádrží Džbán, nedaleko je také Obora Hvězda, archeologický park, ale také mnoho kaváren a restaurací. Byt je jen kousek od Evropské třídy s přímým přípojem na letiště. Výborná dostupnost MHD - tramvajová zastávka Vozovna Vokovice jen dvě minuty pěšky, autobusová zastávka Divoká Šárka jen tři minuty pěšky, stanice metra A Nádraží Veleslavín jen tři zastávky tramvají. Jednotka bude připravena k předání v 2Q 2021.",6680000,08.04.2021,2+1,110,osobní,cihlová,po rekonstrukci,FALSE,FALSE,FALSE,FALSE,FALSE,2,G,TRUE,Liboc,Praha,Za vokovickou vozovnou,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/nabizime-k-prodeji-jizne-orientovany-byt-3-kk-o-velikost-7373630.html,"Byt na prodej, 3+kk, Praha 6 - Břevnov","Praha 6 - Břevnov, Na Petynce","Byt na prodej / 3+kk / 91 m2 - Byty na prodej typu 3+kk za nabídkovou cenu 15 990 000 Kč.
			Vybraná nemovitost - 3+kk se nachází v městské části Praha 6.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 91 m2.
		Nabízíme k prodeji jižně orientovaný byt 3+kk o velikosti 91m2 + terasa 17 m2. Byt se nachází v předposledním patře rezidenčního projektu Kajetánka na Praze 6 v Břevnově. V bytě se nachází prostorný obývací pokoj s plně vybaveným kuchyňským koutem, prostorná chodba, dvě ložnice, dvě koupelny a samostatná toaleta. Ze všech místnostní je vstup na prostornou terasu. Všechna okna v bytě jsou francouzská a jsou orientovaná do krásného parku Kajetánka. Veškerá občanská vybavenost v místě. Klidná lokalita plná zeleně s dobrou dostupností do centra i na letiště. K bytu náleží dvě parkovací stání v podzemních garážích a sklep. Energetická náročnost budovy - B - velmi úsporná. Neváhejte nás kontaktovat pro více informací. Doporučujeme prohlídku.",15990000,07.04.2021,3+kk,91,osobní,skeletová,novostavba,FALSE,TRUE,TRUE,TRUE,FALSE,4,B,TRUE,Břevnov,Praha,Na Petynce,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/nabizime-k-prodeji-hezky-nezarizeny-byt-o-dispozici-1-kk-7373058.html,"Byt na prodej, 1+kk, Praha 9 - Vysočany","Praha 9 - Vysočany, 19 000, Freyova 983/25","Byt na prodej / 1+kk / 23 m2 - Byty na prodej typu 1+kk za nabídkovou cenu 3 340 000 Kč.
			Vybraná nemovitost - 1+kk se nachází v městské části Praha 9.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 23 m2.
		Nabízíme k prodeji hezký nezařízený byt o dispozici 1+kk. Celková výměra bytu činí 22,5 m2, součástí prodeje sklep. Byt se nachází v 14. patře novostavby s výtahem v ulici Freyova, Praha 9 - Vysočany. Jedná se o oblíbený projekt Eliška z roku 2013. 

Kuchyň je vybavena vestavěnou pračkou, velkou lednici s mrazákem, mikrovlnkou s grilem a varnou deskou. Provedena je ve vysoké kvalitě s mnoha úložnými prostory. Koupelna se sprchou a toaletou. Dále je v bytě rozkládací pohovka. Byt je zajímavou investiční příležitostí. Cena 3.340.000 Kč je vč. provize a právního servisu. Byt není momentálně pronajat, ihned k nastěhování. Výhodou jsou nízké náklady na bydlení 2.300 Kč/měsíc + elektřina.
Dům nabízí svým obyvatelům nadstandardní služby v podobě nonstop recepce, možnost zajištění praní, úklidu či drobných oprav. V objektu je možné využívat také kavárnu, kosmetický salón, či fitness centrum. 

Hezká lokalita - v blízkosti cyklostezky kolem řeky Rokytka. Veškerá občanská vybavenost v blízkosti domu - obchody, sportoviště, školy, školky, poliklinika, nákupní centra Galerie Harfa a Fénix. Dobrá dopravní dostupnost do centra města - 18 min. autem. Zastávka metra Vysočanská (linka B) - 10 min. od domu, tramvajová zastávka Nádraží Libeň 5 min. od domu.",3340000,06.04.2021,1+kk,23,osobní,smíšená,velmi dobrý,FALSE,FALSE,TRUE,TRUE,FALSE,15,B,FALSE,Vysočany,Praha,Freyova 983/25,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/bydleni-v-luxusni-lokalite-prazskych-vinohrad-si-nyni-mu-7293307.html,"Byt na prodej, 2+1, Praha 2 - Vinohrady","Praha 2 - Vinohrady, 12 000, Perucká 2482/7","Byt na prodej / 2+1 / 111 m2 - Byty na prodej typu 2+1 za nabídkovou cenu 6 678 000 Kč.
			Vybraná nemovitost - 2+1 se nachází v městské části Praha 2.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 111 m2.
		 Dostupné od 22.04.2021.Bydlení v luxusní lokalitě pražských Vinohrad si nyní můžete dopřát i Vy! 
Nově zrekonstruovaná prosluněná jednotka orientovaná na jihozápad nabízí krásný výhled na panorama Prahy. 
Jednotka ve standardu White Wall s dispozicí 2+1 o výměře 110,8 m² s terasou 38,1 m² včetně sklepní kóje 2.6 m² a parkovacího stání.

Pro milovníky sportu nabízíme soukromé fitness, které je k dispozici nonstop. Součástí domu je společná recepce, která zajišťuje kompletní služby a soukromí pro rezidenty a vlastní soukromé parkoviště.

Depo Grébovka je navrženo v duchu severského stylu a vyzařuje spojení jednoduchosti, čistých linií, důraz na funkční využití prostor a kvalitní materiály. Projekt zručně reaguje na poptávku menších a startovních bytů, ale za dostupnou cenu v centru města. Oblast bývalých královských vinic si svůj půvab zachovala dodnes a dává vzniknout jedinečnému místu pro život.

Fotografie s vybavením jsou pouze ukázkou možného řešení designu jednotky.

S ohledem na aktuální situaci bychom Vás chtěli ujistit, že naše společnost přijala veškerá nezbytná opatření k tomu, abyste si své nové bydlení mohli vybrat bez obav a s plnohodnotným servisem z naší strany. Jsme tu pro Vás každý všední den od 8 do 18 hodin. Těšíme se na Vás, společně to zvládneme. Vaše PSN",6678000,01.04.2021,2+1,111,osobní,skeletová,po rekonstrukci,FALSE,FALSE,TRUE,TRUE,FALSE,1,,TRUE,Vinohrady,Praha,Perucká 2482/7,,,,,,,,,,,,,,,,,,,26.04.2021
